processed_text,1-FR,2-GI,3-PI,4-DM,5-EDTRB,6-RE
dear lana terimakasih atas pertanyaannya epilepsi adalah penyakit di mana penderita nya bisa mengalami kejang secara berulang penyebab pasti dari epilepsi belum diketahui secara pasti namun bisa juga diakibatkan oleh adanya kerusakan pada otak pengobatan dari epilepsi sendiri memiliki tujuan untuk mengurangi frekuensi menghentikan dan mencegah terjadinya kejang pengobatan anti kejang juga harus dikonsumsi secara rutin hingga didapatkan bebas kejang minimal tahun kemudian akan dilakukan penurunan dosis secara bertahap hingga penghentian obat namun hal ini tetap dalam pengawasan dokter spesialis saraf dikarenakan masih ada kemungkinan terjadinya bangkitan kejang baiknya anda saat ini melakukan kontrol ulang dengan dokter yang merawat anda sehingga dapat dilakukan evaluasi mengenai kondisi anda saat ini sehingga bisa diberikan pengobatan yang tepat dan sesuai dengan kondisi anda sekian informasi yang dapat kami sampaikan semoga informasi ini dapat bermanfaat untuk mengatasi keluhan anda dr taneya putri zahra,1,0,1,1,1,0
halo perut kembung bisa ditimbulkan akibat dari pola makan yang kurang baik makan terburu buru minum dengan sedotan berbicara sambil makan mengunyah permen karet minuman soda dll merokok efek obat penyakit celiac sindrom iritasi usus makan sayurn yang berkadar gas tinggi konstipasi dll untuk mengetahui penyebab keluhan anda maka sebaiknya anda memeriksakan diri kembali ke dokter dokter akan melakukan pemeriksaan fisik secara langsung dan seksama untuk mengetahui penyebab keluhan anda usus buntu memang bisa diobati dengan antibiotik dosis tinggi pada fase awal namun angka kekambuhan sangatlah tinggi dan jika kambuh bisa menimbulkan keluhan yang lebih buruk cara terbaik menghilangkan peradangan usus buntu adalah dengan melakukan tindakan pengangkatan usus buntu yang meradang hingga tidak menimbulkan keluhan di kemudian hari untuk mengurangi rasa kembung anda bisa melakukan stop konsumsi herbal banyak minum air putih hangat hindari makan makanan bekadar gas tinggi merokok makan terburu buru dll perbanyak sayur dan buah hindari susu dan produk susu semoga bermanfaat dr yusi,1,0,1,1,1,0
halo terimakasih atas pertanyaannya untuk alodokter pertama tama sebaiknya anda menjelaskan terlebih dahulu pemeriksaan apa yang dilakukan di bidan untuk mengetahui panjang janin anda tersebut untuk bisa mengetahui secara akurat panjang janin harus dilakukan pemeriksaan usg usg yang umumnya diajarkan pada bidan hanyalah usg dasar saja yang hanya digunakan untuk melihat kondisi kesehatan janin secara umum misalnya melihat denyut jantung janin melihat pergerakan dll namun untuk pengukuran pengukuran seperti pengukuran panjang janin lingkar kepala panjang femur dll usg harus dilakukan di dokter kandungan di usia minggu ke atas pengukuran panjang janin dilakukan dari puncak kepala hingga ke tumit dan panjang janin normal di usia minggu adalah berkisar cm sementara di usia minggu adalah berkisar cm untuk saat ini sebaiknya anda tidak perlu terlalu khawatir terlebih dahulu karena kemungkinan pengukuran yang dilakukan di bidan memang tidak tepat lakukan pemeriksaan usg hanya di dokter kandungan saja untuk mendapatkan informasi kesehatan janin lebih lengkap anda disarankan untuk melakukan usg ke dokter kandungan setidaknya kali sepanjang kehamilan anda yaitu di trimester pertama dan di trimester ketiga sekian informasi dari saya semoga cukup menjawab,1,1,1,1,1,1
alo ninda terima kasih atas pertanyaannya pusing nyeri sendi ruam merah dapat disebabkan oleh banyak hal berdasarkan dari keluhan yang anda sampaikan berikut merupakan beberapa kemungkinan penyebab dari keluhan tersebut seperti radang sendi lupus dermatitis atopi idiopathic thrombocytopenic purpura fibromyalgia sebaiknya apabila kondisi ini terus menerus terjadi dalam beberapa tahun belakangan ini lakukan pemeriksaan ke dokter spesialis penyakit dalam dokter akan menanyakan riwayat keluhan anda secara lengkap melakukan pemeriksaan fisik dan pemeriksaan penunjang seperti tes darah lengkap mengecek rheumatoid factor antibodi dsdna dan lainnya untuk mengetahui penyebab pasti dari keluhan yang anda miliki dan memberikan terapi yang tepat berikut beberapa anjuran yang dapat anda lakukan untuk sementara waktu seperti memonitor keluhan lain yang muncul serta karakteristik keluhan yang sekarang muncul bagaimana ruam merah di mana persebarannya dll melakukan peregangan rutin pada tubuh makan minum bergizi tidur jam per hari mengelola stres dengan baik semoga informasi ini dapat memberikan manfaat dan semoga lekas sembuh salam,1,0,1,1,1,0
selamat siang terima kasih telah bertanya di alodokter kami memahami perasaan anda benjolan dileher sebenarnya bisa terjadi karena berbagai hal diantaranya adalah pembengkakan kelenjar getah bening penyakit tiroid gondok pertumbuhan abrnomal jaringan lemak atau lipoma batu kelenjar ludah tuberkulosis kelenjar dan bisa juga kemungkinan lainnya tergantung dari hasil pemeriksaan pada kasus anda sebenarnya jika sudah diduga benjolan itu berasal dari gangguan tiroid harusnya anda sudah menerima penanganan terhadap benjolan tersebut bila belum saran kami sebaiknya anda periksakan diri anda ke dokter penyakit dalam atau ke dokter endokrinologi untuk dikaji lebih lanjut mengenai kondisinya hal ini penting karena tiap kemungkinan diatas penanganannya berbeda dan bukan tidak mungkin sebenarnya tiap keluhan yang anda rasakan berasal dari penyakit yang berbeda pula ini baru dapat dipastikan dengan pemeriksaan langsung maka dari itu sebaiknya anda segera periksakan diri anda penanganan yang akan anda terima nanti tergantung dari hasil pemeriksaan ini sementara itu karena kondisinya masih belum jelas tidak banyak yang bisa anda lakukan secara mandiri selain dari tetap menjaga pola hidup sehat dengan menjauhi rokok debu dan polusi memperbanyak konsumsi makanan tinggi karbohidrat dan tinggi protein tidak menunda makan makan dengan lebih sering meski porsinya sedikit istirahat yang cukup menghindari begadang dan segera periksakan ke dokter sekian semoga menjawab pertanyaan anda,1,0,1,1,1,1
halo sherenna kelenjar getah bening merupakan gumpalan jaringan kira kira seukuran kacang dan merupakan rumah bagi banyak sel darah putih kelenjar ini terdapat pada seluruh tubuh dan merupakan bagian penting dalam kekebalan tubuh manusia kelenjar ini membengkak jika tubuh merespon terhadap infeksi atau peradangan dengan kata lain setelah infeksi atau peradangan mereda kelenjar ini kembali normal untuk pertanyaan anda tentang benjolan tersebut merupakan kelenjar getah bening atau tidak tentu saya tidak bisa menjawabnya karena diagnosa hanya bisa ditegakkan setelah ada pemeriksaan langsung dengan dokter dan dilakukan pemeriksaan penunjang akibat jika ada benjolan kelenjar getah bening di kepala tidak ada hal yang cukup membahayakan kelenjar getah bening tidak menyebabkan masalah yang dapat membuat aktifitas kita terganggu untuk mencari tahu penyebab dari masalah anda sebaiknya anda berkonsultasi dengan dokter spesialis syaraf dahulu untuk memeriksakan gangguan syaraf yang anda alami seperti sakit kepala penurunan kesadaran gampang kecapekan dsb sementara anda dapat meminum obat anti nyeri dari dokter atau yang dijual bebas di pasaran seperti parasetamol diskusi ini mungkin dapat memberi masukan juga untuk anda semoga membantu dr yosephine u l simanungkalit,1,0,1,1,1,0
selamat malam terima kasih telah bertanya di alodokter bayi yang sudah berusia mendekati setahun tidak sebaiknya hanya mengonsumsi asi karena semenjak usia bulan asi tidak lagi mampu memenuhi kebutuhan nutrisinya itu sebabnya sejak usia bulan bayi harus mulai diperkenalkan mpasi atau makanan pendamping asi untuk memastikan tumbuh dan kembangnya tetap sesuai dengan tahapan yang semestinya maka jika anak terus muntah ketika mengonsumsi nutrisi lain selain susu kita harus segera mencari tahu penyebabnya sebelum ia kekurangan nutrisi diantara kemungkinan kondisi yang dialaminya sehingga ia kerap muntah adalah makanan yang dikonsumsinya terlalu kasar atau memiliki potongan yang terlalu besar untuknya ia alergi terhadap salah satu bahan makanan tersebut ada penyempitan pada saluran pencernaannya dan adanya gangguan lain pada struktur saluran pencernaan untuk memastikan hal ini kami amat menyarankan anda untuk segera membawa anak anda pada dokter anak atau dokter bedah anak untuk dilakukan pemeriksaan lebih lanjut padanya sementara itu coba berikan lagi makanan sedikit demi sedikit pastikan amat halus dan jangan terburu buru dalam memberikannya bila masih tidak bisa juga berikan asi dan coba berikan susu formula yang sesuai dengan umurnya sementara menunggu pemeriksaan dokter sekian semoga menjawab pertanyaan anda,1,0,1,1,1,0
hai kiki patmawati terima kasih atas pertanyaannya di alodokter jenis sakit kepala ada bermacam macam antara lain migrain yaitu nyeri kepala berdenyut dan biasanya hanya satu sisi kepala cluster yaitu nyeri kepala berulang yang biasanya ditandai dengan mata berair tension yaitu nyeri kepala yang terasa seperti ada tali yang mengikat kencang atau tertimpa beban berat leher kaku bisa disebabkan oleh gangguan pada jaringan sekitar leher yaitu otot dan ligamen leher tulang dan sendi selain itu leher kaku juga biasanya merupakan keluhan yang sering dikeluhkan oleh penderita hipertensi leher kaku biasanya dapat hilang dengan sendirinya dalam waktu hari hingga minggu namun leher kaku dapat merupakan gejala yang serus bila kaku leher menetap sangat lama dan disertai dengan gejala lain seperti demam tinggi berat badan turun drastis ada gangguan fungsi saraf sulit bergerak buang air terus menerus kejang pembengkakan dan tanda peradangan lainnya bila mengalami ini sebaiknya segera ke dokter tenggorokan berdahak merupakan salah satu tanda dari adanya peradangan pada bagian tenggorokan bisa jadi dari naiknya asam lambung yang kemudian mengiritasi tenggorokan atau adanya infeksi mikroorganisme bakteri atau virus di tenggorokan untuk mengetahui diagnosis dan penyebab pasti sebaiknya konsultasikan ke dokter atau dokter spesialis saraf sekian semoga membantu,1,0,1,1,1,0
hai indah kondisi sering mengompol sendiri dapat disebabkan oleh gangguan otot berkemih berupa inkontinensia uri dimana secara umum sering dialami oleh mereka yang berusia tua riwayat stroke sebelumnya hal ini menyebabkan seseorang tersebut tidak dapat menahan pipis diabetes melitus dimana dalam hal ini menyebabkan sering berkemih pada malam hari gangguan prostat baik pembesaran prostat infeksi pada prostat yang dapat mengiritasi otot berkemih infeksi saluran kemih terutama jika sering menahan pipis dan jarang konsumsi air psikis konsultasikan dengan dokter mengenai kondisi yang dialami suami anda untuk penanganan lebih lanjut anda dapat memulai dengan berkonsultasi dengan dokter umum terlebih dahulu dimana dokter akan menilai baik dengan pemeriksaan fisik serta beberapa pemeriksaan penunjang seperti pemeriksaan urin pemeriksaan darah pemeriksaan usg atau ct scan tergantung arah kecurigaan kemudian jika memang membutuhkan penanganan lebih lanjut dokter akan melakukan perujukan ke spesialisasi terkait menjaga pola hidup dengan perbanyak konsumsi air putih dan kurangi konsumsi air menjelang tidur hindari menahan pipis kelola stres hentikan merokok dapat membantu penanganan spesifik tergantung penyebab yang mendasari semoga bermanfaat dan terima kasih salam dr alyssa,1,0,1,1,1,0
halo letmi syara pertama tama apakah mungkin yang anda maksud dengan vertiligo itu penyakit vitiligo vitiligo merupakan suatu kondisi dimana kulit seseorang kehilangan sel pewarna kulit yang disebut melanin karena kematian sel atau sel berhenti berfungsi sehingga terbentuk area area berwarna putih dimana melanin tidak dihasilkan meskipun penyebab pastinya belum diketahui namun dikaitkan dengan suatu proses autoimun faktor keturunan paparan sinar matahari stress dan paparan bahan kimia dan umumnya mulai tampak sebelum usia tahun vitiligo dapat terjadi di bagian kulit manapun dan tidak dapat diprediksi luasnya pada tiap penderita termasuk bisa mengenai rambut bagian dalam mulut dan mata sebaiknya anda berkonsultasi dengan dokter spesialis kulit untuk mengkonfirmasi diagnosis vitiligo jika belum sehingga dapat dilakukan pemeriksaan menyeluruh dan mendiskusikan kemungkinan penanganan yang terbaik untuk anda vitiligo sebenarnya bukan penyakit berbahaya dan tujuan utama penanganan adalah untuk memperbaiki penampilan kulit meskipun efek yang dihasilkan seringkali bersifat sementara dan tidak menjamin akan menghambat meluasnya penyebaran area vitiligo beberapa metode yang mungkin disarankan oleh dokter antara lain obat oles mengandung kortikosteroid tacrolimus dan lotion depigmentasi analog vitamin d karena pada penderita vitiligo tidak disarankan untuk terpapar matahari karena kurangnya melanin yang melindungi dari sinar ultraviolet anda juga disarankan untuk selalu menggunakan tabir surya saat berada di luar ruangan terapi cahaya terapi laser operasi cangkok kulit anda dapat membaca informasi lebih lanjut mengenai vitiligo pada artikel berikut vitiligo semoga informasi ini bermanfaat salam dr delvira,1,1,1,1,1,0
selamat sore lut zer terima kasih ya sudah bertanya di alodokter sangobion vita tonik termasuk ke dalam suplemen penambah zat besi darah disertai beberapa kandunga vitamin dan mineral lain dimana suplemen ini terutama ditujukkan bagi orang orang yang mengalami anemia kekurangan hemoglobin darah akibat kekurangan asupan zat besi bila anda bukan termasuk ke dalam orang orang yang membutuhkan suplementasi zat besi maka konsumsi suplemen ini tidak dianjurkan dikarenakan dapat menimbulkan efek samping berupa zat besi yang berlebihan di dalam tubuh dan dapat menumpuk pada beberapa organ tertentu yang akan menyebabkan penyakit lain di kemudian hari oleh karena itu sebaiknya anda konsultasikan terlebih dahulu dengan dokter apakah memang kondisi anda saat ini membutuhkan suplememntasi zat besi atau tidak jika tidak jangan mengonsumsinya atas keputusan sendiri bila memang memerlukan gunakanlah sesuai anjuran yang sudah diberikan oleh dokter mengenai interaksinya dengan obat tb sendiri hingga saat ini belum ada data yang menyatakan namun secara umum pengobatan tb bukan suatu kontraindikasi bilamana memang anda membutuhkan asupan suplemen ini semoga membantu,1,0,1,0,1,0
halo terima kasih atas pertnyaanya ke alodokter com pemeriksaan viral load ini dapat digunakan untuk melihat jumlah virus hepatitis c yang terdapat di dalam tubuh dalam dunia medis biasanya pemeriksaan viral load ini digunakan untuk melihat kesuksesan dalam pengobatan hepatitis c seseorang dikatakan sukses dalam berobat apabila terdapat penurunan dari jumlah hcv rna yang dialami oleh pasien tersebut dalam kondisi anda terdapat variasi dari jumlah hcv rna terjadi peningkatan jumlah hcv rna ini dari menjadi dan terakhir menjadi ini menandakan bahwa jumlah virus hcv anda bertambah banyak secara umum mereka yang dikatakan memiliki viral load tinggi apabila jumlah virusnya diatas iu l sedangkan yang dibawah angka tersebut dikatakan memiliki viral load yang rendah sebaiknya anda mendiskusikan pengobatan anda dengan dokter penyakit dalam anda dokter akan memilihkan metode pengobatan hepatitis yang paling tepat untuk kesembuhan anda semoga membantu ya dr aldo,1,0,1,1,1,0
