processed_text,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
dak bosnya pusat yang punya dananya studio modalnya bos manajer band nya sampai member band nya pecah otak galau ontong tidak merusak fisik sama ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
 kamu itu yang bencong bacot kamu lebih lebih dari cewek kayak banci yang mengamen tidak dikasih duit bacotnya mending kamu cakap adalah jelek kayak begitu masa depan suram lagi mentioned gue langsung di kutipan twit ,1,1,1,0,0,0,1,1,0,1,0,0
yang di depan pada minggir buat memberi jalan yang turun eh yang belakang maju ke tengah kan pada meminta di jorokkan dan bego ,1,1,0,1,0,0,0,0,1,0,1,0
 tumben om ustaz tidak on masalah ini nooopst apa karena bawang dari asing x ya ,1,0,1,0,0,0,0,0,1,1,0,0
 senang melihat mereka yang dulu membela ahok saat menista alquran kini seakan memiliki ghirah agama tetapi seharusnya mereka mendahului dengan be obat telah pernah sesat membela penista agama sebab kalau tidak itu hanya,1,0,0,1,1,0,0,0,0,0,1,0
pegawai guardian training lagi kayak mentang mentang gue kayak gembel cuma kaos sama flat shoes bertanya dijutekin bangsat memang malas belinya juga kabur gue ke matahari ,1,1,0,1,0,0,0,0,1,0,1,0
 dan yang takut dengan azan adalah iblis ,0,0,0,0,0,0,0,0,0,0,0,0
mabuk keingat yang dulu dulu mrebes mili cupu ,1,1,1,0,0,0,0,0,1,1,0,0
gue juga memimpikan sentil biji babi ahok cetar cetar langsung kejang kejang dia mengadu ke jokowi jokowi makanya sunat dulu baru berbicara al maidah ,1,1,1,0,0,0,0,0,1,1,0,0
suara papua hanya 3 persen dari total pemilih se indonesia namun pak jokowi 8 kali ke papua memastikan keadilan sosial bagi seluruh rakyat indonesia ,0,0,0,0,0,0,0,0,0,0,0,0
jadi di festival wong gunung 2018 akan ada banyak sekali pe unjukan seni budaya yang banyak sekali dan akan ada a is yang mendatangi event ini festival wong gunung 2018,0,0,0,0,0,0,0,0,0,0,0,0
anda harus hapus sendiri setelah islam ajaran sesat yang mendungukan membiadabkan umatnya,1,1,0,1,1,0,0,0,0,0,1,0
indosiar elang mahkota teknologi grup selalu gembel kalau menyiarkan bola ,1,1,0,1,0,0,0,0,1,0,1,0
peresmian dan pemberkatan gereja katolik hati kudus yesus batu gantung ambon ,0,0,0,0,0,0,0,0,0,0,0,0
entah politik entah kafir ilmu nya tidak bisa bisa di pahami manusia kalau anda be anya dimana rumah allah jawabannnya allah ada di dalam tubuh kita ,0,0,0,0,0,0,0,0,0,0,0,0
 main layangan dan dan benang kuat kan takut putus nanti dan dan tidak mungkin putus kita jarang bertengkar dan dan tai dan dan goblok ,0,1,0,0,0,0,0,0,0,0,0,0
 bubarkan dewan perwakilan rakyat ,1,0,0,1,0,0,0,0,1,0,0,1
bagi cina ri negara masa depannya 75 tanah dikuasai siap usir pribumi dengan dewa perang ,1,0,0,1,0,1,0,0,0,0,1,0
 untung presidennya bapak jokowi mungkin kalau bukan beliau pasti nih bandara sudah mangkrak di tengah jalan terima kasih bapak presiden salam 2 periode,0,0,0,0,0,0,0,0,0,0,0,0
sombong kamu dulu jomlo saja menangis ke gue dasar manusia homo ,1,1,1,0,0,0,0,1,0,1,0,0
 itu bukan persoalan tekan jabatan tetapi siasat lari dari lingkar politik antek pemilik modal karena islam progresif sesuai mukadimah undang undang dasar akan mengamalkan qs al hujurat ,0,0,0,0,0,0,0,0,0,0,0,0
 indobet 365 result japan keluaran togel japan hari rabu 28 maret 2018 result 9 1 0 3 shio monyet dan ,0,0,0,0,0,0,0,0,0,0,0,0
 bolehlah ba er sama gigi onta ,0,0,0,0,0,0,0,0,0,0,0,0
 sini by kempisin pakai memek ,0,1,0,0,0,0,0,0,0,0,0,0
 oke dibayari sipit meminta saja uangnya ke dia ,0,0,0,0,0,0,0,0,0,0,0,0
 dasar tolol ,1,1,1,0,0,0,0,0,1,1,0,0
 goblok kamu kunyuk ,1,1,1,0,0,0,0,0,1,1,0,0
perempuan kayak kamu mending mati saja deh jelek saja enggak usah sok jadi make up a ist ,1,1,1,0,0,0,1,1,0,1,0,0
deklarasi pilihan kepala daerah 2018 aman dan anti hoaks warga penjarakan jabon,0,0,0,0,0,0,0,0,0,0,0,0
terus dia mengajak ngewe dong di direct message tapi gue amatir anjir haha gange i ,0,1,0,0,0,0,0,0,0,0,0,0
alangkah indahnya di bubarkan ,1,0,0,1,0,0,0,0,1,0,1,0
 rezim anti islam tumbangkan 2019 ,1,0,1,0,1,0,0,0,0,0,0,1
 ,0,0,0,0,0,0,0,0,0,0,0,0
 edan kepala kepolisian republik indonesia isu rohingya digoreng untuk menyerang pemerintahan jokowi ,1,0,1,0,0,0,0,0,1,1,0,0
perlindungan masyarakat wilayah tawangsari bulu amp lihat terima pembekalan pam pilihan kepala daerah serentak,0,0,0,0,0,0,0,0,0,0,0,0
 negara ini sudah terjual inilah hebatnya dekat lek jokowi itu negara sudah di keteng dan sudah ada dua kuasa pemerintah di negara ini calon pegawai negeri sipil tahun ini di khususkan untuk sinamata sipit sudah memerkosa negara sendiri pengkhianat dasar partai komunis indonesia ,1,1,1,0,0,1,0,0,0,1,0,0
ajari anak mengenal organ intim,0,0,0,0,0,0,0,0,0,0,0,0
 cinta itu buta bisu dan lumpuh karena kamu sudah bawa separuh jiwa aku ,0,0,0,0,0,0,0,0,0,0,0,0
 eh kunyuk aku nih sudah kuliah lo kamu anak sama ya ,0,1,0,0,0,0,0,0,0,0,0,0
 ayat x9cbossku dengan x9cmaju kamu sini anjing nih memang sedap diguna satu terlalu sopan satu terlalu kurang ajar ,1,1,1,0,0,0,0,0,1,1,0,0
gubernur jawa timur meminta perbaikan jembatan widang selesai h 15 lebaran,0,0,0,0,0,0,0,0,0,0,0,0
ninja kali nih tukang roti keliling cepat banget hilangnya dua kali gue keluar rumah tidak terkejar sarap ,0,1,0,0,0,0,0,0,0,0,0,0
 burma dan buddha memang teroris sebenarnya,1,0,0,1,1,0,0,0,0,0,1,0
gerombolan yang bergabung di pak ai sinting indonesia psi mayoritas pendukung penista islam ahok laknatullah ,1,1,0,1,0,0,0,0,1,0,1,0
siapa yang bisa memasukkan ke google web blogger forum situs dewasa aku kasih bonus dan dan jablay abg lonte bispak bugil naked toge puting jilboobs binal bisyar ayam kampus tante girang ngewe ngentot porno naked banget pascol mania cocktribute c,0,1,0,0,0,0,0,0,0,0,0,0
 eh tapi aku tak tau nasabah itu menukar apa menabung apa bagaimana pokoknya mengurus mata uang asing ,0,0,0,0,0,0,0,0,0,0,0,0
keren kapan umat buddha kita usir dari indonesia ,1,0,0,1,1,0,0,0,0,0,1,0
 presiden saya dukuuuuuuung rakyat bersama jokowi,0,0,0,0,0,0,0,0,0,0,0,0
qaumi ekajati conference jamiat ul ulama e hind janab muhammad ali shabb ,0,0,0,0,0,0,0,0,0,0,0,0
 islam nusantara produk jil dipasarkan dengan gencar oleh antek jil dan sementara jil anti arab tapi pro asing dan kata almarhum kh hasyim muzadi jil itu kafir yang belum jadi atau kafir dan jadi sebenarnya umat islam,1,1,0,1,1,0,0,0,0,0,1,0
 tidak hidup cebong kalau tidak produksi dan makan hoaks ,1,1,0,1,0,0,0,0,1,0,1,0
on the way jakarta wusssstt turunkan jokowi ,1,0,1,0,0,0,0,0,1,0,0,1
semangat terus pak kantor staf presiden harus terdepan publikasikan semua kegiatan presiden supaya rakyat tau bahwa presiden kerja keras membangun bangsa ini kerja kerja kerja ,0,0,0,0,0,0,0,0,0,0,0,0
 tidak apa apa sipit juga cantik aku adalah ,0,0,0,0,0,0,0,0,0,0,0,0
 ngentot dong ,0,1,0,0,0,0,0,0,0,0,0,0
 sudah tolol bencong lagi bencoooooooonnnnnnggggg ,1,1,1,0,0,0,0,1,0,1,0,0
apakah dulu kalian tidak mendapat pelajaran agama ,0,0,0,0,0,0,0,0,0,0,0,0
 pantat mana nih ingin menusuk dan ditusuk dan x89open bo wa 08157686707 dan gay berondong massage boy gayjaka a gay yogyakarta gay tangger ,0,1,0,0,0,0,0,0,0,0,0,0
 cebong dongokkkk ,1,1,1,0,0,0,0,0,1,1,0,0
haha bangsaaat tak apalah yang penting masih punya moral begundal bukan bajingan abal abal ,1,1,1,0,0,0,0,0,1,1,0,0
 lt unduh bokep video mahasiswi pecah perawan oleh dosen gila ngentot ,0,1,0,0,0,0,0,0,0,0,0,0
 halo amel aku baca sampai sipit hakdhsk biel00l di sini ,0,0,0,0,0,0,0,0,0,0,0,0
buya yahya itu salah satu ulama nu yang lurus tidak menukar agamanya dengan uang pangkat dan kedudukan maka suara buya yahya adalah suara kebenaran ,0,0,0,0,0,0,0,0,0,0,0,0
 hem tidak jadi dan nah gue tertawa kampret ,0,1,0,0,0,0,0,0,0,0,0,0
dan jalan tersebut adalah akses menuju velodrome yang dipakai untuk asean games hehe kebijakan gubernur yang sungguh keberpihakan titit kuda ,1,1,1,0,0,0,0,1,0,1,0,0
 buka ku ngentot lobang memekmu yang enak itu ,0,1,0,0,0,0,0,0,0,0,0,0
1 kivlan zen mengoceh tadi siang ditransfer uang sama prabowo untuk dibuat dramatis di indonesia lawyers club agar isu partai komunis indonesia di masyarakat lebih mencuat lagi indonesia lawyers club partai komunis indonesia,1,0,1,0,0,0,0,0,1,1,0,0
bati menonton bola angin masuk euy ,0,0,0,0,0,0,0,0,0,0,0,0
 wkkkkkk dasar cebong ,0,1,0,0,0,0,0,0,0,0,0,0
biar allah turunkan balasan pada orang orang pak ai pendukung jokowi yang suka zalimi orang lain yang tidak bersalah,1,0,0,1,0,0,0,0,1,0,1,0
kalau lihat muka orang ini jadi ingin tertawa apa lagi lihat hidungnya ,0,0,0,0,0,0,0,0,0,0,0,0
 bisa saja gembel nya kamu jae ,0,1,0,0,0,0,0,0,0,0,0,0
 justru mas kalau menyudutkan salah satu agama t entu malah bahaya itulah pak rocky ini cerdik dia bisa menyusun kalimat yang tepat amp pantas digunakan inti dari ini dia mau kasih tau pnge ian fiksi sebenarnya ayolah mas nya i,0,0,0,0,0,0,0,0,0,0,0,0
 tolol itu banyak yang bela penista agama walau sudah tersangka,1,1,0,1,1,0,0,0,0,0,1,0
 lebih unik bapak kamu dari pada jokowi,1,0,1,0,0,0,0,0,1,1,0,0
 cuma kafir tulen yang memilih fuck ,1,1,0,1,1,0,0,0,0,0,1,0
 cont bagus setelah ini kamu akan tahu cara memasak dan bukannya buta memasak dan sydney pun meletakkan kantung plastik di meja mengeluarkan satu per satu bahan sebelum mencuri pandang dan dan tentu saja bahan dap,0,0,0,0,0,0,0,0,0,0,0,0
jika mungkin dapat kami menyampaikan kepada bapak bahwa kekalahan kemarin karena adanya upaya penghalalan segala cara yang di lakukan oknum pendukung,1,0,0,1,0,0,0,0,1,0,1,0
 maju kamu anjing ,1,1,1,0,0,0,0,0,1,1,0,0
 ya tetap saja waspada antek komunis itu pintar kamuflase ,1,0,0,1,0,1,0,0,0,0,1,0
kaum 1 2 kafir dengan otak junk food nya masih berkelit mencatut islam dengan kegiatan kegiatan yang merusak aqidah islam ,1,1,0,1,1,0,0,0,0,0,1,0
44 dengan cara itu gerombolan dan rizieq front pembela islam terus bisa memainkan isu pemerintah jokowi pro partai komunis indonesia ,1,0,1,0,0,1,0,0,0,1,0,0
 siapa bilang harga minyak dunia naik kalau tidak bisa jadi direktur utama pe amina mundur saja ,1,0,1,0,0,0,0,0,1,1,0,0
masuknya jokowi sebagai tokoh muslim yang berpengaruh di dunia berdasarkan lembaga survei the muslim 500 merupakan bukti perjuangan presiden kepada umat muslim di indonesia tokoh muslim berpengaruh the muslim jokowi muslimin indonesia media indonesia,0,0,0,0,0,0,0,0,0,0,0,0
op rohingya orang kristen membunuh kita di afghanistan orang yahudi membunuh kita di palestina tetapi muslim yang teroris ,1,0,0,1,1,0,0,0,0,0,1,0
kalau rakyat jawa barat menginginkan perubahan mendasar untuk pembangunan jawa barat yang signifikan maka tidak ada pilihan selain memilih gubernur yang selaras dengan program program presiden jokowi hasanah 2 menang,0,0,0,0,0,0,0,0,0,0,0,0
disebut pencitraan jokowi legowo akan terus bantu rohingya prabowo amien rais diam melalui ,1,0,1,0,0,0,0,0,1,1,0,0
 kamu saja paling belum pernah ngewe ,0,1,0,0,0,0,0,0,0,0,0,0
kata kata bodoh dungu dan idiot semua secara teknis mengacu pada seseorang dengan nilai intelligence quotient di bawah 70 psikologi ,0,0,0,0,0,0,0,0,0,0,0,0
ini semua berawal dari ahok jamban yang dibela aparat para kristen se a cina kafir yang lain semakin berani menghi ,1,1,0,1,1,0,0,0,0,0,1,0
 yakin kamu sekolah agama kamu merah ya waktu sekolah kapar kafir barang barang kamu memang made in saudi paling handphone cina kasihan gue sama hidup kamu jangan gila ya jokowi 2 periode ahok bebas tahun depan tuan guru bajang sudah,1,1,1,0,0,0,0,0,1,1,0,0
 kenapa para kecoa cuma komplain penggunaan bahasa cina di tempat umum sedangkan di tempat umum banyak yang menggunakan bahasa inggris tidak dipermasalahkan karena para kecoa takut sama orang bule pengecut doang x8,1,1,0,1,0,0,0,0,1,0,1,0
 tapi gue penasaran sebenarnya itu benar tidak sih haha apa mencari kambing hitam asing saja rusia juga misterius diam saja tidak menanggapi apa apa ya tetapi kalau secepatnya bisa bikin hancur mereka tidak apa apa asal jangan drag us all juga haha pemerintah,1,0,0,1,0,1,0,0,0,0,1,0
tionghoa katanya kayak kok pada putus sekolah kebanyakan dugem ,1,0,0,1,0,1,0,0,0,0,1,0
 ,0,0,0,0,0,0,0,0,0,0,0,0
rasa rasanya ingin bercerita pada sang kakak meminta kekuatan darinya tapi yang didapat hanya bisu tanpa suara dijawab pun entah lah ,0,0,0,0,0,0,0,0,0,0,0,0
muslim rohingya berusia 80 tahun ini harus lari dari persekusi teroris buddha ,1,0,0,1,1,0,0,0,0,0,1,0
 waduh kayak beginian nafsu banget mau 2 periode enggak janji lah iya 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
tentara nasional indonesia harus bergerak partai komunis indonesia sudah bangkit dan merajalela lengserkan jokowi gagal total memimpin indonesia ,1,0,1,0,0,0,0,0,1,0,0,1
 wajar sih budek ,1,1,1,0,0,0,1,0,0,1,0,0
 haha memaki untuk melawan adalah harus daripada ditindas pemimpin munafik melindungi penista agama dan lain lain agama no 1 islam taubat root,1,0,1,0,1,0,0,0,0,1,0,0
 cebong mana nge i ,1,1,0,1,0,0,0,0,1,0,1,0
 saya suka kalimat sepe i ini ustaz halus tetapi menghujam ke sanubari 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
kenapa ya gue punya kakak laki mulutnya lemas banget kayak banci yang lagi marah dan mentolo tak gue cangkem e ,1,1,1,0,0,0,0,1,0,1,0,0
gue kasihan kes sama oposisi makin ke sini iya malah jadi bolot soal hitung menghitung sri mulyani adalah memang suhu iya boleh dibilang kelas dunia ,1,1,0,1,0,0,1,0,0,0,1,0
karena aku hanyalah aku yang lebih suka bisu menancap kali tak acuh dan memandangmu dari jauh ,0,0,0,0,0,0,0,0,0,0,0,0
dari jurus orang gila mengebut lalat ajian tatar bayu jurus kunyuk melempar buah dewa tidur pukulan matahari ajian merogoh sukma hanya siulan kapak naga api 212 yang bisa mengalahkan dewi siluman bukit tunggul dan wiro sableng dan siap sableng dan dan ,0,0,0,0,0,0,0,0,0,0,0,0
 diam lu bangkai ,1,1,1,0,0,0,0,0,1,1,0,0
ini daftar lengkap 14 proyek yang dicoret jokowi dari play station network ,0,0,0,0,0,0,0,0,0,0,0,0
 ustad ini melihatnya pakai pantat ,1,1,1,0,0,0,0,0,1,1,0,0
bagus bersatu kita teguh bercerai asing berkuasa ,1,0,0,1,0,0,0,0,1,0,1,0
 ada yang lucu nih prof mungkin bisa diketawain ramai ramai ,0,0,0,0,0,0,0,0,0,0,0,0
 dan dan kalau kunyuk ini tidak ditindak pemerintah dan pak jokowi pantas disebut lemah dan ,1,1,1,0,0,0,0,0,1,1,0,0
 onta mati kalau kebanyakan minum ,1,0,0,1,0,0,0,0,1,0,1,0
 ce ayo masuk dong mbikoz tanpa ada orang tionghoa di indonesia pe empuran sepanjang di jawa timur tidak akan mulus hingga hampir menggulingkan belanda waduh agak berkualitas twit ini ,0,0,0,0,0,0,0,0,0,0,0,0
 paham komunis dimata liberal adalah radikal begitupun sebaliknya terus kenapa masjid yang disasar ,0,0,0,0,0,0,0,0,0,0,0,0
warga pemutaran tolak berita hoaks dan dukung pilihan kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
 iya sayangkuuu sipit ,0,0,0,0,0,0,0,0,0,0,0,0
 tidak kok aku juga tidak mendukung secara agama haram dan secara sosial kurang baik tapi kalau ada yang lgbt di sekitar aku akunya juga tidak menjauh apalagi kalau itu teman cukup tau kalau bisa sih dirangkul biar pelan pelan bisa normal lagi ,0,0,0,0,0,0,0,0,0,0,0,0
